id ,number,rond,stock,daemi,link,price
328,09160695004,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415428,120000
329,09160694900,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=415429,120000
330,09909164007,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417624,90000
331,09226025007,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415265,35000
332,09221426005,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415280,35000
333,09221426007,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415281,35000
334,09221427006,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415290,35000
335,09219868007,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415342,35000
336,09219868009,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415343,35000
337,09219868100,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415344,35000
338,09169228700,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=415379,120000
339,09216578300,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415243,35000
340,09212534002,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415249,35000
341,09212534005,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415250,35000
342,09212534006,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415251,35000
343,09221424900,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415269,35000
344,09221426800,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415285,35000
345,09221426900,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415286,35000
346,09223716700,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415322,35000
347,09223717400,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415323,35000
348,09223717600,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415325,35000
349,09223717900,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415326,35000
350,09909527800,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417598,90000
351,09909327008,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417600,90000
352,09909168001,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417617,90000
353,09909165003,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417623,90000
354,09909163009,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417627,90000
355,09175800993,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=418204,110000
356,09164927020,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=418248,70000
357,09164500574,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=419559,70000
358,09164500747,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=419571,80000
359,09164500755,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=419572,70000
360,09164500758,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=419573,70000
361,09176080554,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420787,100000
362,09165800916,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422042,120000
363,09165797030,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422044,70000
364,09056250303,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423593,200000
365,09056250404,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423594,200000
366,09056250909,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423595,200000
367,09054180303,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423597,220000
368,09054180505,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423598,200000
369,09054180606,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423599,200000
370,09057490101,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423602,180000
371,09057490202,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423603,180000
372,09057490303,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423604,180000
373,09057490505,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423605,180000
374,09057490606,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423606,180000
375,09057490808,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423607,180000
376,09058340101,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423608,220000
377,09058340202,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423609,220000
378,09056120404,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423611,210000
379,09056120808,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423614,210000
380,09056120909,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423615,210000
381,09058340505,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423616,180000
382,09058340606,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423617,180000
383,09058340707,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423618,180000
384,09054970202,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423619,180000
385,09054970303,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423620,180000
386,09054970505,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423621,180000
387,09054970606,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423622,180000
388,09218953200,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422270,80000
389,09218953400,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422271,90000
390,09218953600,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422273,90000
391,09218953700,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422274,90000
392,09218953800,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422275,90000
393,09218953900,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422276,90000
394,09218965800,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422280,80000
395,09218965900,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422282,80000
396,09218004768,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422284,850000
397,09211691612,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423716,70000
398,09211682202,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423717,50000
399,09210722928,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423718,60000
400,09210668283,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423719,60000
401,09211691615,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423720,70000
402,09211691216,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423721,60000
403,09214306766,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423722,60000
404,09214307177,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423723,60000
405,09214306757,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423724,50000
406,09219799702,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423725,70000
407,09219799703,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423726,70000
408,09219799704,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423727,70000
409,09219799705,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423728,70000
410,09214306761,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423729,60000
411,09214306762,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423730,60000
412,09214306765,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423731,60000
413,09219799706,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423732,70000
414,09901234519,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381439,5000000
415,09901234573,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381441,5000000
416,09901234593,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381443,5000000
417,09909209125,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=403175,60000
418,09902723913,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=403192,60000
419,09918900025,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=408694,300000
420,09906606085,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414434,130000
421,09906606087,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414435,130000
422,09906606097,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414437,130000
423,09198170029,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414639,250000
424,09918700069,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414668,250000
425,09911234573,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416475,850000
426,09914400068,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416486,600000
427,09914400067,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416487,600000
428,09914400065,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416488,600000
429,09914400059,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416491,600000
430,09914400057,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416493,600000
431,09914400056,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416494,600000
432,09105987917,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416836,130000
433,09105987916,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416837,120000
434,09105987915,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416838,120000
435,09107718901,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416839,120000
436,09107718922,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416841,120000
437,09107718913,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416842,120000
438,09100711937,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414510,120000
439,09100711938,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414511,120000
440,09100711939,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414512,130000
441,09109895689,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414655,180000
442,09109895789,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414656,180000
443,09108515958,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414660,130000
444,09108535958,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414661,130000
445,09918700098,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414666,300000
446,09918700065,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414667,250000
447,09190289862,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415651,100000
448,09100728672,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415969,180000
449,09916959520,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416819,80000
450,09121021019,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420844,199000000
451,09121838683,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420849,135000000
452,09121828982,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420850,129000000
453,09121411151,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420851,295000000
454,09121817121,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420853,99000000
455,09121420112,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=420854,150000000
456,09123333497,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420887,77000000
457,09123186718,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420888,25500000
458,09123831302,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420889,16000000
459,09121692682,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420864,38500000
460,09121950923,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420866,32000000
461,09121442193,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420867,35000000
462,09121164360,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420869,60000000
463,09122232238,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420872,175000000
464,09122408600,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420873,49000000
465,09122005939,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420876,59000000
466,09122143914,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420878,31500000
467,09122288938,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=420879,24500000
468,09122752930,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420880,25000000
469,09122172136,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420881,22000000
470,09123998150,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420891,9800000
471,09123977507,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420892,12500000
472,09128005003,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=421856,85000000
473,09129309089,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=421862,12000000
475,09120462135,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=421871,3500000
476,09120482970,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=421872,3500000
477,09122121216,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=422481,305000000
478,09121879999,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=422681,280000000
479,09122040070,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=423953,140000000
480,09125525453,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423954,35000000
481,09121080362,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423955,65000000
482,09126000948,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=423956,58000000
483,09124899895,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=424208,9500000
484,09121911114,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420839,500000000
485,09121211115,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420840,950000000
486,09121911115,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420841,500000000
487,09121813838,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420843,290000000
488,09121555564,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420848,149000000
489,09121242303,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420858,110000000
490,09121812811,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420860,88000000
491,09121826040,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420861,88000000
492,09121160456,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420862,100000000
493,09122136033,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420882,25000000
494,09123337363,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420885,120000000
495,09123133100,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=420886,149000000
496,09123102162,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420890,19700000
497,09120912980,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420916,99000000
499,09121444481,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=421828,220000000
500,09120739467,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423864,3050000
501,09120739485,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423865,3050000
502,09120739487,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423866,3050000
503,09120739513,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423867,3050000
504,09120739534,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423868,3050000
505,09120739536,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423869,3050000
506,09120739587,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423870,3050000
507,09120746799,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423872,3050000
508,09120739175,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423873,3070000
509,09120739178,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423874,3070000
510,09120739237,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423875,3070000
511,09120739271,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423876,3070000
512,09120739279,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423888,3100000
513,09120526844,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423889,3300000
514,09120739466,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423890,3300000
515,09120739488,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423891,3300000
516,09120739522,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423892,3300000
517,09120988403,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423894,3300000
518,09120822265,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423895,3600000
519,09120739607,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423896,3700000
520,09120739406,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423897,3100000
521,09120739472,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423899,3100000
522,09120739479,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423900,3100000
523,09120739506,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423901,3100000
524,09120739538,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423902,3100000
525,09145000784,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423074,2500000
526,09146666245,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423076,2500000
527,09146666092,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423077,2500000
528,09142222579,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423103,5500000
529,09142222491,1,0,0,https://www.mobile.ir/simcard/details.aspx?id=423104,5500000
530,09141400730,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423105,8500000
531,09141400986,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423106,8500000
532,09141400536,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423107,8500000
533,09141400621,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423108,8500000
534,09141400689,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423109,8500000
535,09141400965,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423110,8500000
536,09141400677,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423111,8500000
537,09141402522,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423112,8500000
538,09141403037,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423113,8500000
539,09141401651,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423114,3050000
540,09141401846,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423115,3050000
541,09141401971,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423116,3050000
